date,season,week,game_type,home_team,home_score,away_team,away_score,neutral_site
1996-11-24,1996,13,REG,LAR,9,GB,24,0
1996-11-24,1996,13,REG,WSH,16,SF,19,0
1996-11-24,1996,13,REG,TB,13,NO,7,0
1996-11-24,1996,13,REG,BAL,25,JAX,28,0
1996-11-24,1996,13,REG,TEN,6,CAR,31,0
1996-11-24,1996,13,REG,NYG,20,DAL,6,0
1996-11-24,1996,13,REG,NE,27,IND,13,0
1996-11-24,1996,13,REG,MIN,17,DEN,21,0
1996-11-24,1996,13,REG,ARI,36,PHI,30,0
1996-11-24,1996,13,REG,CIN,41,ATL,31,0
1996-11-24,1996,13,REG,CHI,31,DET,14,0
1996-11-24,1996,13,REG,BUF,35,NYJ,10,0
1996-11-24,1996,13,REG,KC,14,LAC,28,0
1996-11-25,1996,13,REG,MIA,17,PIT,24,0
1996-11-28,1996,13,REG,DAL,21,WSH,10,0
1996-11-28,1996,13,REG,DET,24,KC,28,0
1996-12-01,1996,14,REG,PHI,24,NYG,0,0
1996-12-01,1996,14,REG,NYJ,10,TEN,35,0
1996-12-01,1996,14,REG,MIN,41,ARI,17,0
1996-12-01,1996,14,REG,JAX,30,CIN,27,0
1996-12-01,1996,14,REG,GB,28,CHI,17,0
1996-12-01,1996,14,REG,DEN,34,SEA,7,0
1996-12-01,1996,14,REG,IND,13,BUF,10,0
1996-12-01,1996,14,REG,CAR,24,TB,0,0
1996-12-01,1996,14,REG,BAL,31,PIT,17,0
1996-12-01,1996,14,REG,LAC,7,NE,45,0
1996-12-01,1996,14,REG,NO,10,LAR,26,0
1996-12-01,1996,14,REG,OAK,17,MIA,7,0
1996-12-02,1996,14,REG,ATL,10,SF,34,0
1996-12-05,1996,14,REG,IND,37,PHI,10,0
1996-12-08,1996,15,REG,TEN,17,JAX,23,0
1996-12-08,1996,15,REG,NE,34,NYJ,10,0
1996-12-08,1996,15,REG,NO,15,ATL,31,0
1996-12-08,1996,15,REG,MIA,7,NYG,17,0
1996-12-08,1996,15,REG,GB,41,DEN,6,0
1996-12-08,1996,15,REG,DET,22,MIN,24,0
1996-12-08,1996,15,REG,CHI,35,LAR,9,0
1996-12-08,1996,15,REG,CIN,21,BAL,14,0
1996-12-08,1996,15,REG,SEA,26,BUF,18,0
1996-12-08,1996,15,REG,TB,24,WSH,10,0
1996-12-08,1996,15,REG,SF,24,CAR,30,0
1996-12-08,1996,15,REG,PIT,16,LAC,3,0
1996-12-08,1996,15,REG,ARI,6,DAL,10,0
1996-12-09,1996,15,REG,OAK,26,KC,7,0
1996-12-14,1996,15,REG,NYJ,20,PHI,21,0
1996-12-14,1996,15,REG,CHI,27,LAC,14,0
1996-12-15,1996,16,REG,DEN,24,OAK,19,0
1996-12-15,1996,16,REG,JAX,20,SEA,13,0
1996-12-15,1996,16,REG,PIT,15,SF,25,0
1996-12-15,1996,16,REG,TEN,13,CIN,21,0
1996-12-15,1996,16,REG,NYG,3,NO,17,0
1996-12-15,1996,16,REG,MIN,21,TB,10,0
1996-12-15,1996,16,REG,KC,19,IND,24,0
1996-12-15,1996,16,REG,DET,3,GB,31,0
1996-12-15,1996,16,REG,DAL,12,NE,6,0
1996-12-15,1996,16,REG,ARI,27,WSH,26,0
1996-12-15,1996,16,REG,CAR,27,BAL,16,0
1996-12-15,1996,16,REG,ATL,27,LAR,34,0
1996-12-16,1996,16,REG,MIA,16,BUF,14,0
1996-12-21,1996,16,REG,NYG,22,NE,23,0
1996-12-21,1996,16,REG,LAR,14,NO,13,0
1996-12-22,1996,17,REG,WSH,37,DAL,10,0
1996-12-22,1996,17,REG,GB,38,MIN,10,0
1996-12-22,1996,17,REG,TB,34,CHI,19,0
1996-12-22,1996,17,REG,OAK,21,SEA,28,0
1996-12-22,1996,17,REG,PHI,29,ARI,19,0
1996-12-22,1996,17,REG,NYJ,28,MIA,31,0
1996-12-22,1996,17,REG,JAX,19,ATL,17,0
1996-12-22,1996,17,REG,BUF,20,KC,9,0
1996-12-22,1996,17,REG,CIN,31,IND,24,0
1996-12-22,1996,17,REG,LAC,16,DEN,10,0
1996-12-22,1996,17,REG,BAL,21,TEN,24,0
1996-12-22,1996,17,REG,CAR,18,PIT,14,0
1996-12-23,1996,17,REG,SF,24,DET,14,0
1996-12-28,1996,,POST,BUF,27,JAX,30,0
1996-12-28,1996,,POST,DAL,40,MIN,15,0
1996-12-29,1996,,POST,SF,14,PHI,0,0
1996-12-29,1996,,POST,PIT,42,IND,14,0
1997-01-04,1996,,POST,DEN,27,JAX,30,0
1997-01-04,1996,,POST,GB,35,SF,14,0
1997-01-05,1996,,POST,NE,28,PIT,3,0
1997-01-05,1996,,POST,CAR,26,DAL,17,0
1997-01-12,1996,,POST,GB,30,CAR,13,0
1997-01-12,1996,,POST,NE,20,JAX,6,0
1997-01-26,1996,,POST,NE,21,GB,35,1
1997-08-31,1997,1,REG,DET,28,ATL,17,0
1997-08-31,1997,1,REG,LAR,38,NO,24,0
1997-08-31,1997,1,REG,TB,13,SF,6,0
1997-08-31,1997,1,REG,PIT,7,DAL,37,0
1997-08-31,1997,1,REG,TEN,24,OAK,21,0
1997-08-31,1997,1,REG,SEA,3,NYJ,41,0
1997-08-31,1997,1,REG,NYG,31,PHI,17,0
1997-08-31,1997,1,REG,MIA,16,IND,10,0
1997-08-31,1997,1,REG,BAL,27,JAX,28,0
1997-08-31,1997,1,REG,CIN,24,ARI,21,0
1997-08-31,1997,1,REG,CAR,10,WSH,24,0
1997-08-31,1997,1,REG,BUF,13,MIN,34,0
1997-08-31,1997,1,REG,DEN,19,KC,3,0
1997-08-31,1997,1,REG,NE,41,LAC,7,0
1997-09-01,1997,1,REG,GB,38,CHI,24,0
1997-09-07,1997,2,REG,NYJ,22,BUF,28,0
1997-09-07,1997,2,REG,JAX,40,NYG,13,0
1997-09-07,1997,2,REG,DET,17,TB,24,0
1997-09-07,1997,2,REG,ARI,25,DAL,22,0
1997-09-07,1997,2,REG,IND,6,NE,31,0
1997-09-07,1997,2,REG,CHI,24,MIN,27,0
1997-09-07,1997,2,REG,MIA,16,TEN,13,0
1997-09-07,1997,2,REG,BAL,23,CIN,10,0
1997-09-07,1997,2,REG,PHI,10,GB,9,0
1997-09-07,1997,2,REG,SEA,14,DEN,35,0
1997-09-07,1997,2,REG,PIT,14,WSH,13,0
1997-09-07,1997,2,REG,ATL,6,CAR,9,0
1997-09-07,1997,2,REG,LAR,12,SF,15,0
1997-09-07,1997,2,REG,NO,6,LAC,20,0
1997-09-08,1997,2,REG,OAK,27,KC,28,0
1997-09-14,1997,3,REG,NE,27,NYJ,24,0
1997-09-14,1997,3,REG,CHI,7,DET,32,0
1997-09-14,1997,3,REG,ATL,31,OAK,36,0
1997-09-14,1997,3,REG,IND,3,SEA,31,0
1997-09-14,1997,3,REG,GB,23,MIA,18,0
1997-09-14,1997,3,REG,KC,22,BUF,16,0
1997-09-14,1997,3,REG,LAC,7,CAR,26,0
1997-09-14,1997,3,REG,DEN,35,LAR,14,0
1997-09-14,1997,3,REG,WSH,19,ARI,13,0
1997-09-14,1997,3,REG,SF,33,NO,7,0
1997-09-14,1997,3,REG,NYG,23,BAL,24,0
1997-09-14,1997,3,REG,MIN,14,TB,28,0
1997-09-15,1997,3,REG,DAL,21,PHI,20,0
1997-09-21,1997,4,REG,TB,31,MIA,21,0
1997-09-21,1997,4,REG,SF,34,ATL,7,0
1997-09-21,1997,4,REG,TEN,10,BAL,36,0
1997-09-21,1997,4,REG,GB,38,MIN,32,0
1997-09-21,1997,4,REG,NO,35,DET,17,0
1997-09-21,1997,4,REG,NYJ,23,OAK,22,0
1997-09-21,1997,4,REG,LAR,13,NYG,3,0
1997-09-21,1997,4,REG,SEA,26,LAC,22,0
1997-09-21,1997,4,REG,NE,31,CHI,3,0
1997-09-21,1997,4,REG,CAR,14,KC,35,0
1997-09-21,1997,4,REG,BUF,37,IND,35,0
1997-09-21,1997,4,REG,DEN,38,CIN,20,0
1997-09-22,1997,4,REG,JAX,30,PIT,21,0
1997-09-28,1997,5,REG,OAK,35,LAR,17,0
1997-09-28,1997,5,REG,WSH,24,JAX,12,0
1997-09-28,1997,5,REG,TB,19,ARI,18,0
1997-09-28,1997,5,REG,PIT,37,TEN,24,0
1997-09-28,1997,5,REG,NYG,14,NO,9,0
1997-09-28,1997,5,REG,MIN,28,PHI,19,0
1997-09-28,1997,5,REG,KC,20,SEA,17,0
1997-09-28,1997,5,REG,DET,26,GB,15,0
1997-09-28,1997,5,REG,DAL,27,CHI,3,0
1997-09-28,1997,5,REG,CIN,14,NYJ,31,0
1997-09-28,1997,5,REG,ATL,21,DEN,29,0
1997-09-28,1997,5,REG,LAC,21,BAL,17,0
1997-09-29,1997,5,REG,CAR,21,SF,34,0
1997-10-05,1997,6,REG,CHI,17,NO,20,0
1997-10-05,1997,6,REG,IND,12,NYJ,16,0
1997-10-05,1997,6,REG,OAK,10,LAC,25,0
1997-10-05,1997,6,REG,ARI,19,MIN,20,0
1997-10-05,1997,6,REG,GB,21,TB,16,0
1997-10-05,1997,6,REG,JAX,21,CIN,13,0
1997-10-05,1997,6,REG,MIA,17,KC,14,0
1997-10-05,1997,6,REG,NYG,20,DAL,17,0
1997-10-05,1997,6,REG,PHI,24,WSH,10,0
1997-10-05,1997,6,REG,BAL,34,PIT,42,0
1997-10-05,1997,6,REG,SEA,16,TEN,13,0
1997-10-05,1997,6,REG,BUF,22,DET,13,0
1997-10-06,1997,6,REG,DEN,34,NE,13,0
1997-10-12,1997,7,REG,SF,30,LAR,10,0
1997-10-12,1997,7,REG,TB,9,DET,27,0
1997-10-12,1997,7,REG,PIT,24,IND,22,0
1997-10-12,1997,7,REG,TEN,30,CIN,7,0
1997-10-12,1997,7,REG,NYJ,20,MIA,31,0
1997-10-12,1997,7,REG,NE,33,BUF,6,0
1997-10-12,1997,7,REG,NO,17,ATL,23,0
1997-10-12,1997,7,REG,MIN,21,CAR,14,0
1997-10-12,1997,7,REG,JAX,38,PHI,21,0
1997-10-12,1997,7,REG,CHI,23,GB,24,0
1997-10-12,1997,7,REG,ARI,13,NYG,27,0
1997-10-13,1997,7,REG,WSH,21,DAL,16,0
1997-10-16,1997,7,REG,KC,31,LAC,3,0
1997-10-19,1997,8,REG,DET,20,NYG,26,0
1997-10-19,1997,8,REG,BAL,13,MIA,24,0
1997-10-19,1997,8,REG,OAK,28,DEN,25,0
1997-10-19,1997,8,REG,NO,0,CAR,13,0
1997-10-19,1997,8,REG,PHI,13,ARI,10,0
1997-10-19,1997,8,REG,LAR,9,SEA,17,0
1997-10-19,1997,8,REG,TEN,28,WSH,14,0
1997-10-19,1997,8,REG,ATL,28,SF,35,0
1997-10-19,1997,8,REG,CIN,10,PIT,26,0
1997-10-19,1997,8,REG,DAL,26,JAX,22,0
1997-10-19,1997,8,REG,NYJ,24,NE,19,0
1997-10-20,1997,8,REG,IND,6,BUF,9,0
1997-10-26,1997,9,REG,LAR,20,KC,28,0
1997-10-26,1997,9,REG,LAC,35,IND,19,0
1997-10-26,1997,9,REG,BUF,20,DEN,23,0
1997-10-26,1997,9,REG,CAR,21,ATL,12,0
1997-10-26,1997,9,REG,ARI,14,TEN,41,0
1997-10-26,1997,9,REG,NO,0,SF,23,0
1997-10-26,1997,9,REG,PHI,13,DAL,12,0
1997-10-26,1997,9,REG,PIT,23,JAX,17,0
1997-10-26,1997,9,REG,SEA,45,OAK,34,0
1997-10-26,1997,9,REG,NYG,29,CIN,27,0
1997-10-26,1997,9,REG,TB,6,MIN,10,0
1997-10-26,1997,9,REG,WSH,17,BAL,20,0
1997-10-27,1997,9,REG,MIA,33,CHI,36,0
1997-10-27,1997,9,REG,NE,10,GB,28,0
1997-11-02,1997,10,REG,TEN,24,JAX,30,0
1997-11-02,1997,10,REG,SF,17,DAL,10,0
1997-11-02,1997,10,REG,ATL,34,LAR,31,0
1997-11-02,1997,10,REG,BUF,9,MIA,6,0
1997-11-02,1997,10,REG,CAR,38,OAK,14,0
1997-11-02,1997,10,REG,CHI,8,WSH,31,0
1997-11-02,1997,10,REG,IND,28,TB,31,0
1997-11-02,1997,10,REG,ARI,31,PHI,21,0
1997-11-02,1997,10,REG,DEN,30,SEA,27,0
1997-11-02,1997,10,REG,CIN,38,LAC,31,0
1997-11-02,1997,10,REG,NYJ,19,BAL,16,0
1997-11-02,1997,10,REG,MIN,23,NE,18,0
1997-11-02,1997,10,REG,GB,20,DET,10,0
1997-11-03,1997,10,REG,KC,13,PIT,10,0
1997-11-09,1997,11,REG,JAX,24,KC,10,0
1997-11-09,1997,11,REG,LAC,31,SEA,37,0
1997-11-09,1997,11,REG,WSH,30,DET,7,0
1997-11-09,1997,11,REG,OAK,10,NO,13,0
1997-11-09,1997,11,REG,GB,17,LAR,7,0
1997-11-09,1997,11,REG,PIT,37,BAL,0,0
1997-11-09,1997,11,REG,TEN,10,NYG,6,0
1997-11-09,1997,11,REG,MIN,29,CHI,22,0
1997-11-09,1997,11,REG,MIA,24,NYJ,17,0
1997-11-09,1997,11,REG,DEN,34,CAR,0,0
1997-11-09,1997,11,REG,DAL,24,ARI,6,0
1997-11-09,1997,11,REG,IND,13,CIN,28,0
1997-11-09,1997,11,REG,BUF,10,NE,31,0
1997-11-09,1997,11,REG,ATL,10,TB,31,0
1997-11-10,1997,11,REG,PHI,12,SF,24,0
1997-11-16,1997,12,REG,TB,27,NE,7,0
1997-11-16,1997,12,REG,DET,38,MIN,15,0
1997-11-16,1997,12,REG,CHI,15,NYJ,23,0
1997-11-16,1997,12,REG,LAC,13,OAK,38,0
1997-11-16,1997,12,REG,DAL,17,WSH,14,0
1997-11-16,1997,12,REG,LAR,21,ATL,27,0
1997-11-16,1997,12,REG,KC,24,DEN,22,0
1997-11-16,1997,12,REG,NO,20,SEA,17,0
1997-11-16,1997,12,REG,NYG,19,ARI,10,0
1997-11-16,1997,12,REG,PIT,20,CIN,3,0
1997-11-16,1997,12,REG,BAL,10,PHI,10,0
1997-11-16,1997,12,REG,SF,27,CAR,19,0
1997-11-16,1997,12,REG,JAX,17,TEN,9,0
1997-11-16,1997,12,REG,IND,41,GB,38,0
1997-11-17,1997,12,REG,MIA,30,BUF,13,0
1997-11-23,1997,13,REG,BAL,13,ARI,16,0
1997-11-23,1997,13,REG,SF,17,LAC,10,0
1997-11-23,1997,13,REG,ATL,20,NO,3,0
1997-11-23,1997,13,REG,TEN,31,BUF,14,0
1997-11-23,1997,13,REG,PHI,23,PIT,20,0
1997-11-23,1997,13,REG,WSH,7,NYG,7,0
1997-11-23,1997,13,REG,LAR,10,CAR,16,0
1997-11-23,1997,13,REG,GB,45,DAL,17,0
1997-11-23,1997,13,REG,CHI,13,TB,7,0
1997-11-23,1997,13,REG,CIN,31,JAX,26,0
1997-11-23,1997,13,REG,DET,32,IND,10,0
1997-11-23,1997,13,REG,SEA,14,KC,19,0
1997-11-23,1997,13,REG,NE,27,MIA,24,0
1997-11-23,1997,13,REG,NYJ,23,MIN,21,0
1997-11-24,1997,13,REG,DEN,31,OAK,3,0
1997-11-27,1997,13,REG,DET,55,CHI,20,0
1997-11-27,1997,13,REG,DAL,14,TEN,27,0
1997-11-30,1997,14,REG,JAX,29,BAL,27,0
1997-11-30,1997,14,REG,SEA,17,ATL,24,0
1997-11-30,1997,14,REG,OAK,16,MIA,34,0
1997-11-30,1997,14,REG,NYG,8,TB,20,0
1997-11-30,1997,14,REG,NE,20,IND,17,0
1997-11-30,1997,14,REG,KC,44,SF,9,0
1997-11-30,1997,14,REG,ARI,20,PIT,26,0
1997-11-30,1997,14,REG,CAR,13,NO,16,0
1997-11-30,1997,14,REG,BUF,20,NYJ,10,0
1997-11-30,1997,14,REG,WSH,20,LAR,23,0
1997-11-30,1997,14,REG,LAC,28,DEN,38,0
1997-11-30,1997,14,REG,PHI,44,CIN,42,0
1997-12-01,1997,14,REG,MIN,11,GB,27,0
1997-12-04,1997,14,REG,CIN,41,TEN,14,0
1997-12-07,1997,15,REG,SF,28,MIN,17,0
1997-12-07,1997,15,REG,BAL,31,SEA,24,0
1997-12-07,1997,15,REG,PIT,35,DEN,24,0
1997-12-07,1997,15,REG,PHI,21,NYG,31,0
1997-12-07,1997,15,REG,NYJ,14,IND,22,0
1997-12-07,1997,15,REG,MIA,33,DET,30,0
1997-12-07,1997,15,REG,KC,30,OAK,0,0
1997-12-07,1997,15,REG,JAX,20,NE,26,0
1997-12-07,1997,15,REG,ARI,28,WSH,38,0
1997-12-07,1997,15,REG,CHI,20,BUF,3,0
1997-12-07,1997,15,REG,LAC,3,ATL,14,0
1997-12-07,1997,15,REG,TB,6,GB,17,0
1997-12-07,1997,15,REG,NO,27,LAR,34,0
1997-12-08,1997,15,REG,DAL,13,CAR,23,0
1997-12-13,1997,15,REG,NYG,30,WSH,10,0
1997-12-13,1997,15,REG,NE,21,PIT,24,0
1997-12-14,1997,16,REG,NYJ,31,TB,0,0
1997-12-14,1997,16,REG,ATL,20,PHI,17,0
1997-12-14,1997,16,REG,BUF,14,JAX,20,0
1997-12-14,1997,16,REG,CAR,10,GB,31,0
1997-12-14,1997,16,REG,LAC,7,KC,29,0
1997-12-14,1997,16,REG,CIN,31,DAL,24,0
1997-12-14,1997,16,REG,IND,41,MIA,0,0
1997-12-14,1997,16,REG,MIN,13,DET,14,0
1997-12-14,1997,16,REG,NO,27,ARI,10,0
1997-12-14,1997,16,REG,OAK,21,SEA,22,0
1997-12-14,1997,16,REG,BAL,21,TEN,19,0
1997-12-14,1997,16,REG,LAR,10,CHI,13,0
1997-12-15,1997,16,REG,SF,34,DEN,17,0
1997-12-20,1997,16,REG,CAR,18,LAR,30,0
1997-12-20,1997,16,REG,GB,31,BUF,21,0
1997-12-21,1997,17,REG,SEA,38,SF,9,0
1997-12-21,1997,17,REG,OAK,9,JAX,20,0
1997-12-21,1997,17,REG,TEN,16,PIT,6,0
1997-12-21,1997,17,REG,MIN,39,IND,28,0
1997-12-21,1997,17,REG,KC,25,NO,13,0
1997-12-21,1997,17,REG,DAL,7,NYG,20,0
1997-12-21,1997,17,REG,ARI,29,ATL,26,0
1997-12-21,1997,17,REG,DET,13,NYJ,10,0
1997-12-21,1997,17,REG,TB,31,CHI,15,0
1997-12-21,1997,17,REG,WSH,35,PHI,32,0
1997-12-21,1997,17,REG,DEN,38,LAC,3,0
1997-12-21,1997,17,REG,CIN,16,BAL,14,0
1997-12-22,1997,17,REG,MIA,12,NE,14,0
1997-12-27,1997,,POST,DEN,42,JAX,17,0
1997-12-27,1997,,POST,NYG,22,MIN,23,0
1997-12-28,1997,,POST,NE,17,MIA,3,0
1997-12-28,1997,,POST,TB,20,DET,10,0
1998-01-03,1997,,POST,PIT,7,NE,6,0
1998-01-03,1997,,POST,SF,38,MIN,22,0
1998-01-04,1997,,POST,GB,21,TB,7,0
1998-01-04,1997,,POST,KC,10,DEN,14,0
1998-01-11,1997,,POST,SF,10,GB,23,0
1998-01-11,1997,,POST,PIT,21,DEN,24,0
1998-01-25,1997,,POST,GB,24,DEN,31,1
1998-09-06,1998,1,REG,NYG,31,WSH,24,0
1998-09-06,1998,1,REG,DAL,38,ARI,10,0
1998-09-06,1998,1,REG,MIN,31,TB,7,0
1998-09-06,1998,1,REG,LAR,17,NO,24,0
1998-09-06,1998,1,REG,GB,38,DET,19,0
1998-09-06,1998,1,REG,BAL,13,PIT,20,0
1998-09-06,1998,1,REG,SF,36,NYJ,30,0
1998-09-06,1998,1,REG,LAC,16,BUF,14,0
1998-09-06,1998,1,REG,CAR,14,ATL,19,0
1998-09-06,1998,1,REG,PHI,0,SEA,38,0
1998-09-06,1998,1,REG,KC,28,OAK,8,0
1998-09-06,1998,1,REG,IND,15,MIA,24,0
1998-09-06,1998,1,REG,CIN,14,TEN,23,0
1998-09-06,1998,1,REG,CHI,23,JAX,24,0
1998-09-07,1998,1,REG,DEN,27,NE,21,0
1998-09-13,1998,2,REG,NYJ,10,BAL,24,0
1998-09-13,1998,2,REG,OAK,20,NYG,17,0
1998-09-13,1998,2,REG,SEA,33,ARI,14,0
1998-09-13,1998,2,REG,LAR,31,MIN,38,0
1998-09-13,1998,2,REG,TEN,7,LAC,13,0
1998-09-13,1998,2,REG,ATL,17,PHI,12,0
1998-09-13,1998,2,REG,DEN,42,DAL,23,0
1998-09-13,1998,2,REG,DET,28,CIN,34,0
1998-09-13,1998,2,REG,GB,23,TB,15,0
1998-09-13,1998,2,REG,JAX,21,KC,16,0
1998-09-13,1998,2,REG,MIA,13,BUF,7,0
1998-09-13,1998,2,REG,NO,19,CAR,14,0
1998-09-13,1998,2,REG,NE,29,IND,6,0
1998-09-13,1998,2,REG,PIT,17,CHI,12,0
1998-09-14,1998,2,REG,WSH,10,SF,45,0
1998-09-20,1998,3,REG,MIA,21,PIT,0,0
1998-09-20,1998,3,REG,MIN,29,DET,6,0
1998-09-20,1998,3,REG,NE,27,TEN,16,0
1998-09-20,1998,3,REG,NYJ,44,IND,6,0
1998-09-20,1998,3,REG,OAK,17,DEN,34,0
1998-09-20,1998,3,REG,SEA,24,WSH,14,0
1998-09-20,1998,3,REG,TB,27,CHI,15,0
1998-09-20,1998,3,REG,KC,23,LAC,7,0
1998-09-20,1998,3,REG,ARI,17,PHI,3,0
1998-09-20,1998,3,REG,BUF,33,LAR,34,0
1998-09-20,1998,3,REG,CIN,6,GB,13,0
1998-09-20,1998,3,REG,JAX,24,BAL,10,0
1998-09-21,1998,3,REG,NYG,7,DAL,31,0
1998-09-27,1998,4,REG,LAC,16,NYG,34,0
1998-09-27,1998,4,REG,CHI,28,MIN,31,0
1998-09-27,1998,4,REG,CAR,30,GB,37,0
1998-09-27,1998,4,REG,LAR,17,ARI,20,0
1998-09-27,1998,4,REG,IND,13,NO,19,0
1998-09-27,1998,4,REG,DAL,12,OAK,13,0
1998-09-27,1998,4,REG,TEN,22,JAX,27,0
1998-09-27,1998,4,REG,PHI,21,KC,24,0
1998-09-27,1998,4,REG,PIT,13,SEA,10,0
1998-09-27,1998,4,REG,BAL,31,CIN,24,0
1998-09-27,1998,4,REG,SF,31,ATL,20,0
1998-09-27,1998,4,REG,WSH,16,DEN,38,0
1998-09-28,1998,4,REG,DET,27,TB,6,0
1998-10-04,1998,5,REG,ATL,51,CAR,23,0
1998-10-04,1998,5,REG,ARI,20,OAK,23,0
1998-10-04,1998,5,REG,DEN,41,PHI,16,0
1998-10-04,1998,5,REG,KC,17,SEA,6,0
1998-10-04,1998,5,REG,BUF,26,SF,21,0
1998-10-04,1998,5,REG,NO,27,NE,30,0
1998-10-04,1998,5,REG,NYJ,20,MIA,9,0
1998-10-04,1998,5,REG,TB,20,NYG,3,0
1998-10-04,1998,5,REG,WSH,10,DAL,31,0
1998-10-04,1998,5,REG,CHI,31,DET,27,0
1998-10-04,1998,5,REG,IND,17,LAC,12,0
1998-10-05,1998,5,REG,GB,24,MIN,37,0
1998-10-11,1998,6,REG,CIN,25,PIT,20,0
1998-10-11,1998,6,REG,SEA,16,DEN,21,0
1998-10-11,1998,6,REG,BAL,8,TEN,12,0
1998-10-11,1998,6,REG,PHI,17,WSH,12,0
1998-10-11,1998,6,REG,NYG,20,ATL,34,0
1998-10-11,1998,6,REG,NE,40,KC,10,0
1998-10-11,1998,6,REG,NO,0,SF,31,0
1998-10-11,1998,6,REG,ARI,20,CHI,7,0
1998-10-11,1998,6,REG,IND,24,BUF,31,0
1998-10-11,1998,6,REG,DAL,27,CAR,20,0
1998-10-11,1998,6,REG,LAR,30,NYJ,10,0
1998-10-11,1998,6,REG,OAK,7,LAC,6,0
1998-10-12,1998,6,REG,JAX,28,MIA,21,0
1998-10-15,1998,6,REG,DET,27,GB,20,0
1998-10-18,1998,7,REG,CHI,13,DAL,12,0
1998-10-18,1998,7,REG,MIN,41,WSH,7,0
1998-10-18,1998,7,REG,MIA,14,LAR,0,0
1998-10-18,1998,7,REG,PIT,16,BAL,6,0
1998-10-18,1998,7,REG,NYG,34,ARI,7,0
1998-10-18,1998,7,REG,LAC,13,PHI,10,0
1998-10-18,1998,7,REG,SF,34,IND,31,0
1998-10-18,1998,7,REG,TB,16,CAR,13,0
1998-10-18,1998,7,REG,TEN,44,CIN,14,0
1998-10-18,1998,7,REG,BUF,17,JAX,16,0
1998-10-18,1998,7,REG,ATL,31,NO,23,0
1998-10-19,1998,7,REG,NE,14,NYJ,24,0
1998-10-25,1998,8,REG,LAR,10,SF,28,0
1998-10-25,1998,8,REG,GB,28,BAL,10,0
1998-10-25,1998,8,REG,OAK,27,CIN,10,0
1998-10-25,1998,8,REG,TEN,20,CHI,23,0
1998-10-25,1998,8,REG,NYJ,28,ATL,3,0
1998-10-25,1998,8,REG,CAR,14,BUF,30,0
1998-10-25,1998,8,REG,NO,9,TB,3,0
1998-10-25,1998,8,REG,MIA,12,NE,9,0
1998-10-25,1998,8,REG,DEN,37,JAX,24,0
1998-10-25,1998,8,REG,DET,13,MIN,34,0
1998-10-25,1998,8,REG,LAC,20,SEA,27,0
1998-10-26,1998,8,REG,KC,13,PIT,20,0
1998-11-01,1998,9,REG,WSH,21,NYG,14,0
1998-11-01,1998,9,REG,CAR,31,NO,17,0
1998-11-01,1998,9,REG,BAL,19,JAX,45,0
1998-11-01,1998,9,REG,CIN,26,DEN,33,0
1998-11-01,1998,9,REG,PIT,31,TEN,41,0
1998-11-01,1998,9,REG,IND,16,NE,21,0
1998-11-01,1998,9,REG,TB,27,MIN,24,0
1998-11-01,1998,9,REG,DET,15,ARI,17,0
1998-11-01,1998,9,REG,GB,36,SF,22,0
1998-11-01,1998,9,REG,KC,17,NYJ,20,0
1998-11-01,1998,9,REG,BUF,30,MIA,24,0
1998-11-01,1998,9,REG,ATL,37,LAR,15,0
1998-11-01,1998,9,REG,SEA,18,OAK,31,0
1998-11-02,1998,9,REG,PHI,0,DAL,34,0
1998-11-08,1998,10,REG,NE,10,ATL,41,0
1998-11-08,1998,10,REG,JAX,24,CIN,11,0
1998-11-08,1998,10,REG,CHI,12,LAR,20,0
1998-11-08,1998,10,REG,BAL,13,OAK,10,0
1998-11-08,1998,10,REG,SF,25,CAR,23,0
1998-11-08,1998,10,REG,TB,22,TEN,31,0
1998-11-08,1998,10,REG,PHI,10,DET,9,0
1998-11-08,1998,10,REG,NYJ,34,BUF,12,0
1998-11-08,1998,10,REG,MIN,31,NO,24,0
1998-11-08,1998,10,REG,MIA,27,IND,14,0
1998-11-08,1998,10,REG,DAL,16,NYG,6,0
1998-11-08,1998,10,REG,ARI,29,WSH,27,0
1998-11-08,1998,10,REG,DEN,27,LAC,10,0
1998-11-08,1998,10,REG,SEA,24,KC,12,0
1998-11-09,1998,10,REG,PIT,27,GB,20,0
1998-11-15,1998,11,REG,JAX,29,TB,24,0
1998-11-15,1998,11,REG,TEN,23,PIT,14,0
1998-11-15,1998,11,REG,MIN,24,CIN,3,0
1998-11-15,1998,11,REG,NO,24,LAR,3,0
1998-11-15,1998,11,REG,ATL,31,SF,19,0
1998-11-15,1998,11,REG,LAC,14,BAL,13,0
1998-11-15,1998,11,REG,NYG,3,GB,37,0
1998-11-15,1998,11,REG,BUF,13,NE,10,0
1998-11-15,1998,11,REG,CAR,9,MIA,13,0
1998-11-15,1998,11,REG,IND,24,NYJ,23,0
1998-11-15,1998,11,REG,ARI,28,DAL,35,0
1998-11-15,1998,11,REG,DET,26,CHI,3,0
1998-11-15,1998,11,REG,WSH,28,PHI,3,0
1998-11-15,1998,11,REG,OAK,20,SEA,17,0
1998-11-16,1998,11,REG,KC,7,DEN,30,0
1998-11-22,1998,12,REG,LAC,38,KC,37,0
1998-11-22,1998,12,REG,WSH,42,ARI,45,0
1998-11-22,1998,12,REG,TB,25,DET,28,0
1998-11-22,1998,12,REG,SF,31,NO,20,0
